CustomerID,GastoTotal,GastoMensal,GastoMedio,TaxaDevolucao,MediaDiasCompra,TempoUltimoDiaCompra,PossivelChurn,Churn
13705,711.86,59.32,237.29,0.0,122,7,0,0
13706,330.79,27.57,330.79,0.0,0,302,1,1
13707,806.41,67.2,403.2,0.0,24,267,1,1
13708,283.33,23.61,283.33,0.0,0,271,1,1
13709,6228.71,519.06,366.39,0.31,19,3,0,0
13710,180.48,15.04,180.48,0.0,0,31,1,0
13711,252.06,21.0,126.03,0.0,0,218,1,1
13712,228.84,19.07,228.84,0.0,0,246,1,1
13715,1051.99,87.67,131.5,0.6,12,281,1,1
13716,138.28,11.52,138.28,0.0,0,269,1,1
13717,1432.26,119.36,204.61,0.17,38,32,0,0
13718,306.55,25.55,153.28,0.0,25,246,1,1
13719,1041.68,86.81,208.34,0.0,44,15,0,0
13720,799.9,66.66,199.98,0.0,35,116,1,1
13721,524.14,43.68,524.14,0.0,0,36,1,0
13722,2369.16,197.43,592.29,0.33,41,120,1,1
13723,199.85,16.65,199.85,0.0,0,217,1,1
13725,1809.81,150.82,164.53,0.38,24,49,0,0
13726,1079.66,89.97,539.83,0.0,31,38,0,0
13727,333.48,27.79,166.74,0.0,3,28,0,0
13728,1016.14,84.68,169.36,0.0,46,36,0,0
13730,752.6,62.72,376.3,0.0,13,135,1,1
13731,610.59,50.88,305.3,0.0,14,219,1,1
13732,491.86,40.99,491.86,0.0,0,28,1,0
13735,2764.48,230.37,345.56,1.0,27,24,0,1
13736,721.9,60.16,240.63,0.5,85,5,0,1
13737,339.6,28.3,339.6,0.0,0,200,1,1
13739,216.9,18.08,216.9,0.0,0,18,1,0
13740,350.75,29.23,350.75,0.0,0,240,1,1
13741,666.33,55.53,166.58,0.33,37,71,1,0
13742,3079.27,256.61,219.95,0.17,22,16,0,0
13743,1340.15,111.68,167.52,0.14,33,2,0,0
13744,1080.52,90.04,540.26,0.0,99,95,1,1
13745,291.54,24.3,145.77,1.0,6,151,1,1
13747,79.6,6.63,79.6,0.0,0,373,1,1
13748,948.25,79.02,189.65,0.0,56,95,1,1
13750,1647.26,137.27,329.45,0.0,57,53,0,0
13751,296.25,24.69,296.25,0.0,0,288,1,1
13752,1175.38,97.95,195.9,0.0,21,124,1,1
13753,741.26,61.77,741.26,0.0,0,287,1,1
13754,282.6,23.55,141.3,0.0,83,151,1,1
13755,2101.39,175.12,210.14,0.11,6,3,0,0
13756,5145.12,428.76,343.01,0.07,25,2,0,0
13758,3190.55,265.88,455.79,0.0,52,11,0,0
13759,659.41,54.95,329.71,0.0,19,33,0,0
13760,286.79,23.9,143.4,0.0,101,54,1,0
13761,1070.65,89.22,535.33,0.0,65,50,0,0
13762,0.0,0.0,0.0,1.0,7,204,1,1
13763,1689.46,140.79,563.15,1.0,36,63,1,1
13764,1516.42,126.37,505.47,0.0,89,70,1,0
13767,16945.71,1412.14,325.88,0.41,8,2,0,1
13769,2771.87,230.99,173.24,0.6,23,2,0,1
13771,2631.7,219.31,526.34,0.25,37,64,1,0
13772,1122.63,93.55,374.21,0.0,69,33,0,0
13774,345.0,28.75,345.0,0.0,0,81,1,0
13777,25758.1,2146.51,643.95,0.21,10,0,0,0
13778,178.7,14.89,178.7,0.0,0,103,1,1
13780,360.01,30.0,180.01,0.0,82,7,0,0
13781,127.84,10.65,127.84,0.0,0,250,1,1
13782,908.86,75.74,151.48,0.0,53,12,0,0
13784,2462.79,205.23,223.89,0.0,30,9,0,0
13786,230.4,19.2,230.4,0.0,0,367,1,1
13787,309.04,25.75,154.52,0.0,145,75,1,0
13790,348.8,29.07,348.8,0.0,0,4,1,0
13791,1047.68,87.31,349.23,0.5,42,43,0,1
13792,195.55,16.3,97.78,0.0,111,66,1,0
13798,36352.87,3029.41,577.03,0.11,6,1,0,0
13799,688.86,57.4,344.43,0.0,89,116,1,1
13800,558.32,46.53,558.32,0.0,0,309,1,1
13801,324.8,27.07,324.8,0.0,0,66,1,0
13802,3906.27,325.52,651.05,1.0,37,138,1,1
13803,277.07,23.09,277.07,0.0,0,255,1,1
13804,2588.39,215.7,369.77,0.0,37,30,0,0
13805,924.6,77.05,462.3,0.0,39,52,0,0
13806,256.38,21.36,256.38,0.0,0,63,1,0
13807,112.6,9.38,112.6,0.0,0,367,1,1
13808,1747.66,145.64,349.53,0.0,19,5,0,0
13809,155.05,12.92,155.05,0.0,0,305,1,1
13810,827.51,68.96,413.76,0.0,14,28,0,0
13811,519.75,43.31,259.88,0.0,28,183,1,1
13812,485.0,40.42,161.67,0.0,21,42,0,0
13813,1155.41,96.28,231.08,0.25,19,39,0,0
13814,1562.12,130.18,520.71,0.5,27,56,0,1
13815,3654.91,304.58,730.98,0.25,60,22,0,0
13816,483.04,40.25,120.76,1.0,11,23,0,1
13817,328.98,27.42,164.49,0.0,161,29,0,0
13819,1140.35,95.03,380.12,0.0,6,301,1,1
13821,385.64,32.14,192.82,0.0,59,144,1,1
13822,632.0,52.67,316.0,0.0,18,5,0,0
13823,957.66,79.8,478.83,0.0,37,18,0,0
13824,1698.94,141.58,339.79,0.0,56,32,0,0
13826,179.55,14.96,89.78,1.0,9,158,1,1
13827,409.8,34.15,136.6,0.0,29,57,1,0
13828,209.49,17.46,209.49,0.0,0,22,1,0
13829,-102.0,-8.5,-102.0,1.0,0,359,1,1
13831,2198.45,183.2,366.41,0.0,59,16,0,0
13832,40.95,3.41,20.47,1.0,1,17,0,1
13833,383.85,31.99,383.85,0.0,0,159,1,1
13835,834.57,69.55,208.64,0.0,48,25,0,0
13837,266.59,22.22,133.3,0.0,53,211,1,1
13838,674.82,56.24,168.7,0.0,91,5,0,0
13841,85.0,7.08,85.0,0.0,0,252,1,1
13842,3385.62,282.14,376.18,0.0,35,58,0,0
13844,361.62,30.14,361.62,0.0,0,11,1,0
13845,312.98,26.08,312.98,0.0,0,64,1,0
13846,847.61,70.63,211.9,0.33,84,24,0,0
13848,1255.0,104.58,418.33,0.0,92,92,1,1
13849,1537.95,128.16,768.97,0.0,60,51,0,0
13850,1586.81,132.23,793.4,1.0,21,88,1,1
13851,2651.46,220.96,883.82,0.0,65,95,1,1
13853,1056.94,88.08,528.47,1.0,25,8,0,1
13854,8025.02,668.75,276.72,0.16,13,8,0,0
13856,363.4,30.28,72.68,0.67,7,168,1,1
13858,216.17,18.01,216.17,0.0,0,57,1,0
13859,201.16,16.76,201.16,0.0,0,326,1,1
13860,1240.0,103.33,206.67,0.2,15,1,0,0
13862,2187.31,182.28,218.73,0.25,32,18,0,0
13863,299.56,24.96,149.78,1.0,1,245,1,1
13865,501.56,41.8,125.39,0.0,58,58,1,0
13866,145.67,12.14,145.67,0.0,0,74,1,0
13867,1005.09,83.76,335.03,0.0,63,31,0,0
13868,3192.54,266.04,1596.27,0.0,16,7,0,0
13869,3083.65,256.97,770.91,0.0,59,123,1,1
13870,2751.25,229.27,275.12,0.25,29,2,0,0
13871,6389.8,532.48,456.41,0.08,21,22,0,0
13873,381.7,31.81,95.43,0.33,48,119,1,1
13874,540.45,45.04,540.45,0.0,0,358,1,1
13875,1786.79,148.9,357.36,0.0,50,53,0,0
13876,122.7,10.22,122.7,0.0,0,63,1,0
13877,117.24,9.77,117.24,0.0,0,86,1,0
13878,1271.57,105.96,1271.57,0.0,0,54,1,0
13880,3219.77,268.31,247.67,0.0,27,21,0,0
13881,16989.52,1415.79,772.25,0.1,14,3,0,0
13882,1131.28,94.27,188.55,0.2,11,2,0,0
13883,2542.25,211.85,282.47,0.8,37,1,0,1
13884,781.3,65.11,130.22,0.2,46,7,0,0
13885,506.8,42.23,253.4,0.0,6,189,1,1
13886,243.56,20.3,243.56,0.0,0,71,1,0
13887,349.55,29.13,349.55,0.0,0,204,1,1
13888,595.67,49.64,297.84,0.0,50,119,1,1
13889,416.9,34.74,416.9,0.0,0,92,1,1
13890,1860.86,155.07,132.92,0.4,26,1,0,0
13892,632.97,52.75,158.24,0.0,55,26,0,0
13893,821.1,68.42,821.1,0.0,0,297,1,1
13894,535.97,44.66,107.19,0.67,58,22,0,1
13895,2588.12,215.68,517.62,0.25,29,21,0,0
13897,311.16,25.93,311.16,0.0,0,50,1,0
13898,155.93,12.99,155.93,0.0,0,325,1,1
13899,388.52,32.38,194.26,0.0,129,16,0,0
13900,740.95,61.75,246.98,0.0,27,183,1,1
13901,2867.2,238.93,573.44,0.0,50,72,1,0
13904,332.64,27.72,166.32,0.0,129,37,0,0
13908,2347.05,195.59,469.41,0.25,40,79,1,0
13911,2580.91,215.08,286.77,0.0,28,57,0,0
13914,613.95,51.16,204.65,0.5,11,3,0,1
13917,272.04,22.67,136.02,0.0,71,49,1,0
13918,1212.84,101.07,606.42,0.0,102,49,0,0
13919,314.16,26.18,104.72,0.5,23,53,1,1
13922,172.25,14.35,172.25,0.0,0,351,1,1
13923,351.13,29.26,351.13,0.0,0,53,1,0
13924,1682.08,140.17,152.92,0.83,7,1,0,1
13925,616.65,51.39,102.78,0.5,17,36,0,1
13926,223.85,18.65,223.85,0.0,0,23,1,0
13927,348.99,29.08,348.99,0.0,0,74,1,0
13928,464.57,38.71,116.14,0.0,31,10,0,0
13929,802.85,66.9,267.62,0.5,53,169,1,1
13930,337.34,28.11,168.67,0.0,40,57,0,0
13931,1230.93,102.58,410.31,0.5,65,85,1,1
13932,307.4,25.62,307.4,0.0,0,294,1,1
13933,608.79,50.73,304.4,0.0,20,109,1,1
13934,922.1,76.84,922.1,0.0,0,263,1,1
13936,361.28,30.11,180.64,1.0,4,171,1,1
13937,158.85,13.24,158.85,0.0,0,169,1,1
13938,71.66,5.97,71.66,0.0,0,35,1,0
13939,556.75,46.4,139.19,0.33,72,23,0,0
13940,839.14,69.93,209.78,0.0,32,17,0,0
13941,4912.41,409.37,701.77,0.4,51,21,0,0
13946,561.57,46.8,187.19,0.0,63,79,1,0
13947,90.6,7.55,90.6,0.0,0,65,1,0
13948,102.0,8.5,102.0,0.0,0,360,1,1
13949,2427.32,202.28,404.55,0.0,16,2,0,0
13950,728.56,60.71,145.71,0.25,47,11,0,0
13951,674.45,56.2,224.82,0.0,40,176,1,1
13952,3246.09,270.51,1082.03,0.5,9,211,1,1
13953,3515.68,292.97,502.24,0.0,50,7,0,0
13954,378.59,31.55,126.2,0.5,23,1,0,1
13955,322.96,26.91,161.48,0.0,76,154,1,1
13956,1019.27,84.94,203.85,0.0,54,5,0,0
13958,-102.45,-8.54,-102.45,1.0,0,372,1,1
13959,594.04,49.5,198.01,0.0,95,79,1,0
13960,230.22,19.18,115.11,0.0,25,21,0,0
13962,169.55,14.13,84.78,0.0,112,21,0,0
13963,664.54,55.38,166.14,0.0,15,308,1,1
13967,80.7,6.72,80.7,0.0,0,145,1,1
13969,8956.92,746.41,447.85,0.11,18,7,0,0
13971,2702.22,225.18,245.66,0.38,26,8,0,0
13972,190.25,15.85,95.12,0.0,66,70,1,0
13973,264.7,22.06,264.7,0.0,0,287,1,1
13974,413.59,34.47,413.59,0.0,0,49,1,0
13975,2438.19,203.18,348.31,0.17,35,31,0,0
13976,357.98,29.83,357.98,0.0,0,206,1,1
13978,196.79,16.4,98.4,0.0,16,14,0,0
13979,869.87,72.49,869.87,0.0,0,73,1,0
13980,200.14,16.68,200.14,0.0,0,60,1,0
13982,1861.11,155.09,372.22,0.25,66,39,0,0
13983,2590.46,215.87,199.27,0.08,26,29,0,0
13984,488.03,40.67,81.34,0.2,57,26,0,0
13985,7024.53,585.38,439.03,0.07,17,4,0,0
13986,320.46,26.7,320.46,0.0,0,17,1,0
13988,4098.8,341.57,455.42,0.5,27,19,0,1
13989,1266.08,105.51,633.04,0.0,87,65,1,0
13990,311.3,25.94,311.3,0.0,0,213,1,1
13991,846.54,70.54,120.93,0.17,19,12,0,0
13992,76.8,6.4,76.8,0.0,0,30,1,0
13993,3409.66,284.14,284.14,0.33,25,32,0,0
13994,2274.14,189.51,379.02,0.0,25,3,0,0
13995,1383.49,115.29,230.58,0.2,39,15,0,0
13999,3865.26,322.1,257.68,0.25,24,10,0,0
14000,633.71,52.81,316.85,1.0,3,206,1,1
14001,2043.08,170.26,681.03,0.0,110,45,0,0
14002,529.73,44.14,264.86,0.0,11,134,1,1
14004,4582.64,381.89,654.66,0.0,35,43,0,0
14005,2874.72,239.56,574.94,0.0,42,9,0,0
14006,962.19,80.18,320.73,0.0,66,115,1,1
14009,685.93,57.16,228.64,0.5,3,198,1,1
14012,328.8,27.4,328.8,0.0,0,277,1,1
14013,473.02,39.42,157.67,0.0,55,110,1,1
14014,505.18,42.1,505.18,0.0,0,77,1,0
14015,917.34,76.45,917.34,0.0,0,52,1,0
14016,4328.46,360.7,865.69,0.25,41,154,1,1
14019,1398.96,116.58,349.74,0.33,23,46,0,0
14020,642.8,53.57,321.4,0.0,36,16,0,0
14021,631.9,52.66,210.63,0.0,34,155,1,1
14022,440.0,36.67,440.0,0.0,0,225,1,1
14023,584.07,48.67,292.03,0.0,122,7,0,0
14024,327.7,27.31,163.85,0.0,2,121,1,1
14027,104.82,8.74,104.82,0.0,0,60,1,0
14029,467.66,38.97,233.83,0.0,41,63,1,0
14030,2358.84,196.57,294.86,0.0,44,18,0,0
14031,14698.91,1224.91,668.13,0.16,17,7,0,0
14032,2929.84,244.15,162.77,0.64,21,2,0,1
14034,509.09,42.42,127.27,0.33,34,22,0,0
14035,1428.02,119.0,285.6,0.0,54,28,0,0
14036,626.65,52.22,626.65,0.0,0,284,1,1
14037,147.2,12.27,73.6,0.0,94,176,1,1
14038,1554.48,129.54,388.62,0.33,33,78,1,0
14039,152.2,12.68,152.2,0.0,0,33,1,0
14040,3491.64,290.97,249.4,0.17,21,40,0,0
14041,141.41,11.78,141.41,0.0,0,266,1,1
14044,646.42,53.87,161.6,0.0,71,26,0,0
14045,1659.75,138.31,414.94,0.0,66,109,1,1
14046,151.59,12.63,151.59,0.0,0,284,1,1
14047,1290.01,107.5,184.29,0.4,52,8,0,0
14048,375.13,31.26,187.56,1.0,14,277,1,1
14049,5536.15,461.35,922.69,0.5,51,16,0,1
14050,746.36,62.2,373.18,0.0,38,31,0,0
14051,15477.34,1289.78,595.28,0.13,15,0,0,0
14052,225.36,18.78,225.36,0.0,0,19,1,0
14053,260.25,21.69,130.12,0.0,18,124,1,1
14054,92.46,7.7,92.46,0.0,0,65,1,0
14055,725.64,60.47,725.64,0.0,0,106,1,1
14056,8063.3,671.94,278.04,0.26,10,1,0,0
14057,6141.1,511.76,341.17,0.06,19,23,0,0
14059,183.6,15.3,183.6,0.0,0,266,1,1
14060,6135.38,511.28,306.77,0.05,19,4,0,0
14062,10464.85,872.07,872.07,0.0,30,9,0,0
14064,1168.92,97.41,166.99,0.4,35,29,0,0
14066,152.55,12.71,152.55,0.0,0,266,1,1
14067,374.7,31.22,187.35,0.0,17,63,1,0
14068,265.85,22.15,265.85,0.0,0,320,1,1
14071,1291.34,107.61,143.48,0.12,29,3,0,0
14073,139.54,11.63,69.77,1.0,6,21,0,1
14075,942.26,78.52,314.09,0.0,86,4,0,0
14076,118.67,9.89,118.67,0.0,0,129,1,1
14077,499.42,41.62,99.88,0.0,47,40,0,0
14078,1049.37,87.45,174.9,0.0,46,101,1,1
14079,375.1,31.26,375.1,0.0,0,124,1,1
14080,45.6,3.8,45.6,0.0,0,32,1,0
14081,891.77,74.31,222.94,1.0,26,267,1,1
14082,182.25,15.19,182.25,0.0,0,364,1,1
14083,1002.9,83.58,111.43,0.0,41,4,0,0
14085,4408.54,367.38,232.03,0.06,20,2,0,0
14087,178.72,14.89,89.36,1.0,0,2,0,1
14088,50415.49,4201.29,3601.11,0.08,23,10,0,0
14089,158.75,13.23,158.75,0.0,0,56,1,0
14090,76.32,6.36,76.32,0.0,0,324,1,1
14092,4063.1,338.59,239.01,0.21,22,7,0,0
14093,433.86,36.16,433.86,0.0,0,12,1,0
14096,45325.0,3777.08,1373.48,0.94,3,4,0,1
14098,147.35,12.28,147.35,0.0,0,36,1,0
14099,3092.97,257.75,257.75,0.09,29,16,0,0
14100,191.95,16.0,191.95,0.0,0,137,1,1
14101,5976.79,498.07,996.13,0.0,43,73,1,0
14102,1060.33,88.36,132.54,0.6,5,5,0,1
14104,216.21,18.02,108.1,0.0,6,154,1,1
14105,1260.33,105.03,630.16,1.0,77,85,1,1
14107,2688.48,224.04,336.06,0.14,40,51,0,0
14108,594.16,49.51,198.05,0.5,24,30,0,1
14109,80.2,6.68,40.1,1.0,25,23,0,1
14110,5669.65,472.47,436.13,0.08,21,3,0,0
14111,688.6,57.38,137.72,0.25,46,14,0,0
14112,2774.17,231.18,231.18,0.71,22,22,0,1
14113,1377.92,114.83,172.24,1.0,44,3,0,1
14114,386.53,32.21,193.26,0.0,29,273,1,1
14116,1382.74,115.23,276.55,0.0,21,19,0,0
14117,90.0,7.5,90.0,0.0,0,143,1,1
14119,-19.9,-1.66,-19.9,1.0,0,354,1,1
14121,2740.3,228.36,456.72,0.5,10,3,0,1
14124,419.58,34.96,419.58,0.0,0,84,1,0
14125,2720.63,226.72,906.88,0.0,23,10,0,0
14126,643.63,53.64,160.91,0.33,1,7,0,0
14127,709.71,59.14,236.57,0.0,63,122,1,1
14128,637.5,53.12,318.75,0.0,98,60,0,0
14129,1123.86,93.65,224.77,0.0,52,1,0,0
14130,480.91,40.08,480.91,0.0,0,319,1,1
14132,3580.13,298.34,298.34,0.09,16,2,0,0
14133,590.34,49.2,118.07,0.67,38,129,1,1
14135,4690.31,390.86,312.69,0.0,25,1,0,0
14138,965.88,80.49,482.94,0.0,31,1,0,0
14139,415.82,34.65,415.82,0.0,0,46,1,0
14140,920.05,76.67,306.68,0.5,10,3,0,1
14141,879.03,73.25,146.51,0.5,18,2,0,1
14142,311.81,25.98,311.81,0.0,0,373,1,1
14143,115.8,9.65,115.8,0.0,0,133,1,1
14145,3148.2,262.35,629.64,0.25,35,46,0,0
14146,2949.57,245.8,491.6,0.2,59,8,0,0
14147,468.4,39.03,156.13,0.5,79,49,1,1
14148,157.2,13.1,157.2,0.0,0,233,1,1
14149,259.43,21.62,86.48,1.0,3,212,1,1
14150,658.64,54.89,329.32,0.0,162,35,0,0
14152,611.09,50.92,203.7,0.5,53,75,1,1
14154,1345.62,112.14,672.81,0.0,0,239,1,1
14155,118.75,9.9,118.75,0.0,0,266,1,1
14156,114335.77,9527.98,1759.01,0.18,6,9,0,0
14157,392.44,32.7,130.81,0.5,89,19,0,1
14158,507.66,42.3,507.66,0.0,0,40,1,0
14159,4613.27,384.44,329.52,0.27,25,19,0,0
14161,1097.62,91.47,365.87,0.0,52,215,1,1
14162,289.36,24.11,144.68,0.0,60,173,1,1
14163,2445.91,203.83,611.48,0.0,38,87,1,0
14164,1631.77,135.98,815.88,0.0,5,70,1,0
14165,120.44,10.04,120.44,0.0,0,275,1,1
14167,562.59,46.88,140.65,0.0,73,39,0,0
14171,363.79,30.32,363.79,0.0,0,98,1,1
14173,450.84,37.57,112.71,0.0,53,10,0,0
14174,134.46,11.2,134.46,0.0,0,33,1,0
14175,3108.06,259.0,444.01,1.0,40,51,0,1
14176,574.0,47.83,114.8,0.25,14,297,1,1
14177,544.51,45.38,108.9,0.25,19,84,1,0
14178,1580.26,131.69,225.75,0.0,25,8,0,0
14179,701.57,58.46,350.78,0.0,6,40,1,0
14180,4640.77,386.73,149.7,0.24,12,10,0,0
14184,452.89,37.74,452.89,0.0,0,66,1,0
14185,197.65,16.47,197.65,0.0,0,331,1,1
14188,2018.91,168.24,201.89,0.67,31,8,0,1
14189,4604.31,383.69,191.85,0.6,16,2,0,1
14191,4660.01,388.33,332.86,0.08,16,1,0,0
14193,853.39,71.12,426.7,0.0,101,67,1,0
14194,11216.75,934.73,350.52,0.52,10,4,0,1
14195,962.7,80.23,320.9,0.5,17,201,1,1
14196,335.52,27.96,335.52,0.0,0,106,1,1
14198,663.5,55.29,94.79,0.75,34,4,0,1
14199,185.4,15.45,185.4,0.0,0,218,1,1
14201,688.04,57.34,76.45,0.29,34,60,1,0
14204,150.61,12.55,150.61,0.0,0,2,1,0
14205,228.5,19.04,76.17,0.5,117,16,0,1
14206,308.26,25.69,154.13,1.0,61,239,1,1
14208,151.74,12.65,151.74,0.0,0,94,1,1
14209,2067.13,172.26,295.3,0.17,46,10,0,0
14210,1900.89,158.41,271.56,0.17,40,91,1,1
14211,2208.3,184.02,169.87,0.44,19,53,0,1
14212,1070.48,89.21,1070.48,0.0,0,89,1,0
14213,-1192.2,-99.35,-1192.2,1.0,0,371,1,1
14214,1000.23,83.35,142.89,0.4,36,30,0,0
14215,1777.92,148.16,253.99,0.17,51,11,0,0
14216,1839.3,153.28,459.82,0.0,9,3,0,0
14217,1925.36,160.45,80.22,0.41,16,1,0,1
14218,169.48,14.12,169.48,0.0,0,42,1,0
14219,89.94,7.5,89.94,0.0,0,4,1,0
14220,632.4,52.7,316.2,0.0,56,247,1,1
14221,3427.85,285.65,342.78,0.11,30,42,0,0
14222,683.17,56.93,683.17,0.0,0,177,1,1
14223,975.23,81.27,243.81,0.33,43,92,1,1
14224,1009.73,84.14,252.43,0.0,53,110,1,1
14226,2184.24,182.02,312.03,0.4,35,28,0,0
14227,3315.71,276.31,221.05,0.5,18,26,0,1
14229,1450.6,120.88,290.12,0.67,57,51,0,1
14231,822.06,68.5,164.41,0.67,22,179,1,1
14232,2043.93,170.33,255.49,0.6,30,31,0,1
14233,1447.51,120.63,289.5,0.25,55,43,0,0
14234,754.12,62.84,188.53,0.0,9,22,0,0
14235,3093.86,257.82,515.64,0.2,42,10,0,0
14236,490.86,40.9,245.43,0.0,146,80,1,0
14237,161.0,13.42,161.0,0.0,0,373,1,1
14238,146.85,12.24,146.85,0.0,0,326,1,1
14239,2323.5,193.62,178.73,0.18,21,43,0,0
14240,890.34,74.2,445.17,0.0,98,30,0,0
14241,213.7,17.81,213.7,0.0,0,183,1,1
14242,280.55,23.38,140.27,0.0,46,234,1,1
14243,2535.88,211.32,181.13,0.4,26,8,0,0
14245,1677.48,139.79,335.5,1.0,18,176,1,1
14246,1474.06,122.84,491.35,0.0,45,110,1,1
14247,136.77,11.4,136.77,0.0,0,278,1,1
14248,302.58,25.22,302.58,0.0,0,318,1,1
14250,1904.05,158.67,634.68,0.0,28,7,0,0
14251,2879.7,239.98,575.94,0.0,12,1,0,0
14256,935.06,77.92,311.69,0.5,37,254,1,1
14257,3087.27,257.27,514.54,0.2,45,51,0,0
14258,12650.08,1054.17,1265.01,0.11,33,9,0,0
14259,120.0,10.0,120.0,0.0,0,141,1,1
14261,1163.45,96.95,581.72,0.0,14,50,1,0
14262,2618.23,218.19,327.28,0.0,29,8,0,0
14264,319.47,26.62,106.49,0.5,73,154,1,1
14265,530.18,44.18,265.09,0.0,20,109,1,1
14267,1279.09,106.59,182.73,1.0,16,150,1,1
14270,492.65,41.05,492.65,0.0,0,331,1,1
14271,112.32,9.36,112.32,0.0,0,225,1,1
14272,437.96,36.5,218.98,0.0,91,73,1,0
14273,559.97,46.66,139.99,0.0,48,51,1,0
14276,1019.39,84.95,203.88,0.67,41,88,1,1
14277,3892.8,324.4,973.2,0.33,50,15,0,0
14280,134.04,11.17,134.04,0.0,0,196,1,1
14282,3701.44,308.45,246.76,0.0,25,3,0,0
14284,578.45,48.2,192.82,0.5,19,30,0,1
14285,1910.01,159.17,477.5,0.0,39,21,0,0
14286,4595.81,382.98,919.16,0.67,44,23,0,1
14287,156.23,13.02,39.06,0.33,48,8,0,0
14288,413.85,34.49,206.92,1.0,1,212,1,1
14289,911.26,75.94,151.88,0.0,47,8,0,0
14290,2307.45,192.29,384.58,0.2,59,11,0,0
14291,3873.3,322.78,322.78,0.09,23,1,0,0
14292,4819.33,401.61,344.24,0.56,23,7,0,1
14293,1046.56,87.21,261.64,0.0,92,3,0,0
14295,157.7,13.14,78.85,1.0,146,40,0,1
14297,1290.48,107.54,258.1,0.25,52,17,0,0
14298,50862.44,4238.54,1130.28,0.02,8,3,0,0
14299,2855.35,237.95,158.63,1.0,20,8,0,1
14300,43.2,3.6,43.2,0.0,0,18,1,0
14301,632.04,52.67,316.02,1.0,5,107,1,1
14304,197.1,16.42,98.55,1.0,40,222,1,1
14305,1803.76,150.31,360.75,0.67,13,71,1,1
14306,2083.42,173.62,694.47,0.5,12,51,1,1
14307,2995.72,249.64,499.29,0.0,48,88,1,0
14309,2319.68,193.31,231.97,0.11,35,8,0,0
14311,229.71,19.14,114.85,1.0,9,225,1,1
14312,1611.59,134.3,268.6,0.0,49,46,0,0
14314,120.0,10.0,120.0,0.0,0,106,1,1
14315,2456.98,204.75,351.0,0.17,35,21,0,0
14317,508.58,42.38,508.58,0.0,0,64,1,0
14320,343.11,28.59,114.37,0.5,42,206,1,1
14321,1530.75,127.56,306.15,0.0,65,10,0,0
14323,574.26,47.86,143.56,1.0,31,114,1,1
14326,166.85,13.9,83.42,1.0,4,234,1,1
14327,311.65,25.97,311.65,0.0,0,163,1,1
14329,4889.14,407.43,349.22,1.0,23,8,0,1
14331,462.66,38.56,231.33,0.0,6,124,1,1
14332,840.21,70.02,280.07,0.0,42,22,0,0
14333,351.45,29.29,175.72,1.0,2,64,1,1
14334,2539.46,211.62,282.16,0.12,38,16,0,0
14335,454.86,37.9,227.43,0.0,40,16,0,0
14336,1614.91,134.58,403.73,0.0,65,16,0,0
14338,554.22,46.18,138.56,1.0,10,158,1,1
14339,293.73,24.48,73.43,1.0,2,234,1,1
14340,134.7,11.22,134.7,0.0,0,218,1,1
14341,2151.08,179.26,239.01,0.12,31,45,0,0
14342,608.71,50.73,101.45,0.5,32,21,0,1
14344,889.93,74.16,111.24,0.0,31,127,1,1
14345,108.98,9.08,108.98,0.0,0,38,1,0
14346,1021.58,85.13,510.79,0.0,89,120,1,1
14348,409.57,34.13,409.57,0.0,0,260,1,1
14349,133.5,11.12,133.5,0.0,0,10,1,0
14350,258.7,21.56,129.35,1.0,2,270,1,1
14351,51.0,4.25,51.0,0.0,0,164,1,1
14352,1078.96,89.91,269.74,0.0,29,157,1,1
14353,90.6,7.55,90.6,0.0,0,215,1,1
14354,163.62,13.64,81.81,0.0,13,5,0,0
14355,174.4,14.53,174.4,0.0,0,365,1,1
14356,666.94,55.58,166.74,1.0,6,60,1,1
14357,225.12,18.76,225.12,0.0,0,43,1,0
14359,882.58,73.55,147.1,1.0,12,19,0,1
14360,2118.03,176.5,529.51,0.0,16,31,0,0
14362,151.5,12.62,151.5,0.0,0,22,1,0
14364,3717.35,309.78,464.67,0.0,13,108,1,1
14367,9134.12,761.18,480.74,0.19,15,8,0,0
14368,155.0,12.92,155.0,0.0,0,319,1,1
14371,100.5,8.38,100.5,0.0,0,295,1,1
14373,76.55,6.38,76.55,0.0,0,358,1,1
14375,235.56,19.63,235.56,0.0,0,185,1,1
14377,617.05,51.42,308.52,0.0,36,191,1,1
14379,348.1,29.01,174.05,0.0,126,44,0,0
14381,202.68,16.89,202.68,0.0,0,52,1,0
14382,615.49,51.29,615.49,0.0,0,26,1,0
14383,1247.69,103.97,415.9,0.0,42,38,0,0
14385,202.11,16.84,67.37,0.0,5,9,0,0
14386,142.4,11.87,142.4,0.0,0,296,1,1
14387,1727.6,143.97,575.87,0.0,26,32,0,0
14388,3172.04,264.34,317.2,0.25,37,8,0,0
14389,999.72,83.31,199.94,1.0,62,8,0,1
14390,4582.22,381.85,352.48,0.44,28,10,0,1
14393,67.95,5.66,67.95,0.0,0,218,1,1
14395,3444.11,287.01,287.01,0.33,31,2,0,0
14396,487.99,40.67,244.0,0.0,153,65,1,0
14397,2556.68,213.06,111.16,0.21,10,0,0,0
14400,559.7,46.64,279.85,1.0,4,141,1,1
14401,4039.98,336.66,288.57,0.08,26,4,0,0
14403,1426.31,118.86,285.26,0.25,24,130,1,1
14404,1409.72,117.48,201.39,0.17,48,33,0,0
